country_name,country_3_letter_code,discipline_title,event_title,slug_game,game_season,game_year,men_bronze,men_gold,men_silver,mixed_bronze,mixed_gold,mixed_silver,open_bronze,open_gold,open_silver,women_bronze,women_gold,women_silver,men_total,women_total,men_weighted_total,women_weighted_total
Republic of Korea,KOR,Table Tennis,doubles women,atlanta-1996,Summer,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Republic of Korea,KOR,Table Tennis,doubles women,barcelona-1992,Summer,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Republic of Korea,KOR,Table Tennis,doubles women,seoul-1988,Summer,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Table Tennis,doubles women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Republic of Korea,KOR,Table Tennis,team women,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Republic of Korea,KOR,Taekwondo,+ 80 kg men,rio-2016,Summer,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Republic of Korea,KOR,Taekwondo,- 49 kg women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,- 58 kg men,rio-2016,Summer,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Republic of Korea,KOR,Taekwondo,49 - 57 kg women,athens-2004,Summer,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,49 - 57 kg women,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,49 - 57 kg women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,57 - 67 kg women,athens-2004,Summer,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Republic of Korea,KOR,Taekwondo,57 - 67 kg women,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,57 - 67 kg women,london-2012,Summer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,57 - 67 kg women,rio-2016,Summer,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,57 - 67 kg women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Republic of Korea,KOR,Taekwondo,58 - 68 kg men,athens-2004,Summer,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Republic of Korea,KOR,Taekwondo,58 - 68 kg men,beijing-2008,Summer,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Republic of Korea,KOR,Taekwondo,58 - 68 kg men,rio-2016,Summer,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Republic of Korea,KOR,Taekwondo,58 - 68 kg men,sydney-2000,Summer,2000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Republic of Korea,KOR,Taekwondo,58 kg men,london-2012,Summer,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Republic of Korea,KOR,Taekwondo,80 kg men,athens-2004,Summer,2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Republic of Korea,KOR,Taekwondo,80 kg men,beijing-2008,Summer,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Republic of Korea,KOR,Taekwondo,80 kg men,sydney-2000,Summer,2000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Republic of Korea,KOR,Taekwondo,Men +80kg,tokyo-2020,Summer,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Republic of Korea,KOR,Taekwondo,Men -58kg,tokyo-2020,Summer,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Republic of Korea,KOR,Taekwondo,Women +67kg,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Republic of Korea,KOR,Volleyball,volleyball women,montreal-1976,Summer,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
